,gene_id,database,kegg_id
10855,USA300HOU_RS00035,KEGG_Module,-
10856,USA300HOU_RS00040,KEGG_Module,M00045
10857,USA300HOU_RS00045,KEGG_Module,M00359
10858,USA300HOU_RS00045,KEGG_Module,M00360
10859,USA300HOU_RS00050,KEGG_Module,-
10860,USA300HOU_RS00055,KEGG_Module,-
10861,USA300HOU_RS00060,KEGG_Module,-
10862,USA300HOU_RS00065,KEGG_Module,-
10863,USA300HOU_RS00070,KEGG_Module,-
10864,USA300HOU_RS00075,KEGG_Module,M00178
10865,USA300HOU_RS00080,KEGG_Module,-
10866,USA300HOU_RS00085,KEGG_Module,M00049
10867,USA300HOU_RS00100,KEGG_Module,M00459
10868,USA300HOU_RS00105,KEGG_Module,M00459
10869,USA300HOU_RS00110,KEGG_Module,-
10870,USA300HOU_RS00115,KEGG_Module,-
10871,USA300HOU_RS00120,KEGG_Module,-
10872,USA300HOU_RS00125,KEGG_Module,-
10873,USA300HOU_RS00130,KEGG_Module,-
10874,USA300HOU_RS00135,KEGG_Module,-
10875,USA300HOU_RS00140,KEGG_Module,-
10876,USA300HOU_RS14915,KEGG_Module,M00088
10877,USA300HOU_RS14915,KEGG_Module,M00095
10878,USA300HOU_RS00150,KEGG_Module,-
10879,USA300HOU_RS00155,KEGG_Module,-
10880,USA300HOU_RS00160,KEGG_Module,M00625
10881,USA300HOU_RS00165,KEGG_Module,M00625
10882,USA300HOU_RS00165,KEGG_Module,M00627
10883,USA300HOU_RS00170,KEGG_Module,-
10884,USA300HOU_RS00175,KEGG_Module,-
10885,USA300HOU_RS00180,KEGG_Module,-
10886,USA300HOU_RS00185,KEGG_Module,-
10887,USA300HOU_RS00190,KEGG_Module,-
10888,USA300HOU_RS00195,KEGG_Module,-
10889,USA300HOU_RS00200,KEGG_Module,-
10890,USA300HOU_RS00205,KEGG_Module,-
10891,USA300HOU_RS00210,KEGG_Module,-
10892,USA300HOU_RS00220,KEGG_Module,-
10893,USA300HOU_RS00230,KEGG_Module,-
10894,USA300HOU_RS00235,KEGG_Module,-
10895,USA300HOU_RS00240,KEGG_Module,-
10896,USA300HOU_RS00245,KEGG_Module,-
10897,USA300HOU_RS00260,KEGG_Module,-
10898,USA300HOU_RS00265,KEGG_Module,-
10899,USA300HOU_RS00270,KEGG_Module,M00135
10900,USA300HOU_RS00275,KEGG_Module,M00537
10901,USA300HOU_RS00275,KEGG_Module,M00538
10902,USA300HOU_RS00280,KEGG_Module,-
10903,USA300HOU_RS00285,KEGG_Module,-
10904,USA300HOU_RS00290,KEGG_Module,-
10905,USA300HOU_RS00295,KEGG_Module,-
10906,USA300HOU_RS14935,KEGG_Module,M00651
10907,USA300HOU_RS00300,KEGG_Module,-
10908,USA300HOU_RS00305,KEGG_Module,-
10909,USA300HOU_RS00310,KEGG_Module,M00029
10910,USA300HOU_RS00310,KEGG_Module,M00844
10911,USA300HOU_RS00315,KEGG_Module,-
10912,USA300HOU_RS00320,KEGG_Module,-
10913,USA300HOU_RS00325,KEGG_Module,-
10914,USA300HOU_RS00330,KEGG_Module,-
10915,USA300HOU_RS00335,KEGG_Module,-
10916,USA300HOU_RS14940,KEGG_Module,-
10917,USA300HOU_RS14945,KEGG_Module,-
10918,USA300HOU_RS00350,KEGG_Module,-
10919,USA300HOU_RS00355,KEGG_Module,-
10920,USA300HOU_RS00360,KEGG_Module,-
10921,USA300HOU_RS00365,KEGG_Module,M00239
10922,USA300HOU_RS00370,KEGG_Module,M00239
10923,USA300HOU_RS00375,KEGG_Module,M00239
10924,USA300HOU_RS00380,KEGG_Module,M00239
10925,USA300HOU_RS00385,KEGG_Module,M00239
10926,USA300HOU_RS00390,KEGG_Module,-
10927,USA300HOU_RS00395,KEGG_Module,-
10928,USA300HOU_RS00415,KEGG_Module,-
10929,USA300HOU_RS00425,KEGG_Module,-
10930,USA300HOU_RS00430,KEGG_Module,-
10931,USA300HOU_RS00435,KEGG_Module,-
10932,USA300HOU_RS00440,KEGG_Module,-
10933,USA300HOU_RS14950,KEGG_Module,-
10934,USA300HOU_RS14955,KEGG_Module,-
10935,USA300HOU_RS00455,KEGG_Module,-
10936,USA300HOU_RS00460,KEGG_Module,-
10937,USA300HOU_RS00465,KEGG_Module,-
10938,USA300HOU_RS00470,KEGG_Module,-
10939,USA300HOU_RS00475,KEGG_Module,-
10940,USA300HOU_RS00480,KEGG_Module,-
10941,USA300HOU_RS00485,KEGG_Module,-
10942,USA300HOU_RS00490,KEGG_Module,-
10943,USA300HOU_RS00500,KEGG_Module,-
10944,USA300HOU_RS00510,KEGG_Module,-
10945,USA300HOU_RS00515,KEGG_Module,-
10946,USA300HOU_RS00520,KEGG_Module,-
10947,USA300HOU_RS00525,KEGG_Module,-
10948,USA300HOU_RS00530,KEGG_Module,-
10949,USA300HOU_RS00535,KEGG_Module,-
10950,USA300HOU_RS00540,KEGG_Module,-
10951,USA300HOU_RS00545,KEGG_Module,M00702
10952,USA300HOU_RS00550,KEGG_Module,-
10953,USA300HOU_RS00555,KEGG_Module,-
10954,USA300HOU_RS00560,KEGG_Module,-
10955,USA300HOU_RS00565,KEGG_Module,M00700
10956,USA300HOU_RS00565,KEGG_Module,M00702
10957,USA300HOU_RS00570,KEGG_Module,-
10958,USA300HOU_RS00575,KEGG_Module,-
10959,USA300HOU_RS00580,KEGG_Module,-
10960,USA300HOU_RS00585,KEGG_Module,-
10961,USA300HOU_RS00590,KEGG_Module,M00240
10962,USA300HOU_RS00595,KEGG_Module,M00240
10963,USA300HOU_RS00600,KEGG_Module,M00240
10964,USA300HOU_RS00605,KEGG_Module,-
10965,USA300HOU_RS00610,KEGG_Module,-
10966,USA300HOU_RS00615,KEGG_Module,-
10967,USA300HOU_RS00620,KEGG_Module,-
10968,USA300HOU_RS00625,KEGG_Module,-
10969,USA300HOU_RS00630,KEGG_Module,-
10970,USA300HOU_RS00635,KEGG_Module,-
10971,USA300HOU_RS00640,KEGG_Module,M00016
10972,USA300HOU_RS00640,KEGG_Module,M00525
10973,USA300HOU_RS00640,KEGG_Module,M00526
10974,USA300HOU_RS00640,KEGG_Module,M00527
10975,USA300HOU_RS00645,KEGG_Module,-
10976,USA300HOU_RS00665,KEGG_Module,-
10977,USA300HOU_RS00675,KEGG_Module,M00361
10978,USA300HOU_RS00675,KEGG_Module,M00362
10979,USA300HOU_RS00675,KEGG_Module,M00632
10980,USA300HOU_RS00680,KEGG_Module,-
10981,USA300HOU_RS00685,KEGG_Module,-
10982,USA300HOU_RS00690,KEGG_Module,-
10983,USA300HOU_RS00695,KEGG_Module,-
10984,USA300HOU_RS00700,KEGG_Module,-
10985,USA300HOU_RS00705,KEGG_Module,-
10986,USA300HOU_RS00710,KEGG_Module,-
10987,USA300HOU_RS00720,KEGG_Module,-
10988,USA300HOU_RS00725,KEGG_Module,M00704
10989,USA300HOU_RS00730,KEGG_Module,-
10990,USA300HOU_RS00735,KEGG_Module,-
10991,USA300HOU_RS00740,KEGG_Module,M00223
10992,USA300HOU_RS00745,KEGG_Module,M00223
10993,USA300HOU_RS00750,KEGG_Module,M00223
10994,USA300HOU_RS00755,KEGG_Module,M00223
10995,USA300HOU_RS00760,KEGG_Module,-
10996,USA300HOU_RS00765,KEGG_Module,-
10997,USA300HOU_RS00795,KEGG_Module,-
10998,USA300HOU_RS00800,KEGG_Module,-
10999,USA300HOU_RS00805,KEGG_Module,-
11000,USA300HOU_RS00810,KEGG_Module,-
11001,USA300HOU_RS00815,KEGG_Module,-
11002,USA300HOU_RS00820,KEGG_Module,M00362
11003,USA300HOU_RS00825,KEGG_Module,-
11004,USA300HOU_RS00830,KEGG_Module,M00362
11005,USA300HOU_RS00835,KEGG_Module,-
11006,USA300HOU_RS00840,KEGG_Module,-
11007,USA300HOU_RS00845,KEGG_Module,-
11008,USA300HOU_RS00850,KEGG_Module,-
11009,USA300HOU_RS00855,KEGG_Module,-
11010,USA300HOU_RS00860,KEGG_Module,-
11011,USA300HOU_RS00865,KEGG_Module,M00361
11012,USA300HOU_RS00865,KEGG_Module,M00362
11013,USA300HOU_RS00865,KEGG_Module,M00632
11014,USA300HOU_RS00870,KEGG_Module,-
11015,USA300HOU_RS00875,KEGG_Module,M00362
11016,USA300HOU_RS00880,KEGG_Module,-
11017,USA300HOU_RS00885,KEGG_Module,-
11018,USA300HOU_RS00890,KEGG_Module,M00135
11019,USA300HOU_RS00895,KEGG_Module,-
11020,USA300HOU_RS00905,KEGG_Module,-
11021,USA300HOU_RS00910,KEGG_Module,M00188
11022,USA300HOU_RS00915,KEGG_Module,M00188
11023,USA300HOU_RS00920,KEGG_Module,M00188
11024,USA300HOU_RS00925,KEGG_Module,-
11025,USA300HOU_RS00930,KEGG_Module,-
11026,USA300HOU_RS00935,KEGG_Module,-
11027,USA300HOU_RS00940,KEGG_Module,-
11028,USA300HOU_RS00945,KEGG_Module,-
11029,USA300HOU_RS00950,KEGG_Module,-
11030,USA300HOU_RS00955,KEGG_Module,-
11031,USA300HOU_RS00960,KEGG_Module,M00028
11032,USA300HOU_RS00965,KEGG_Module,M00028
11033,USA300HOU_RS00970,KEGG_Module,M00028
11034,USA300HOU_RS00970,KEGG_Module,M00845
11035,USA300HOU_RS00975,KEGG_Module,M00016
11036,USA300HOU_RS00975,KEGG_Module,M00028
11037,USA300HOU_RS00975,KEGG_Module,M00845
11038,USA300HOU_RS00980,KEGG_Module,-
11039,USA300HOU_RS00985,KEGG_Module,-
11040,USA300HOU_RS00990,KEGG_Module,-
11041,USA300HOU_RS01000,KEGG_Module,M00266
11042,USA300HOU_RS01000,KEGG_Module,M00282
11043,USA300HOU_RS01000,KEGG_Module,M00809
11044,USA300HOU_RS01005,KEGG_Module,-
11045,USA300HOU_RS01010,KEGG_Module,-
11046,USA300HOU_RS01015,KEGG_Module,M00269
11047,USA300HOU_RS01020,KEGG_Module,-
11048,USA300HOU_RS01030,KEGG_Module,-
11049,USA300HOU_RS01035,KEGG_Module,-
11050,USA300HOU_RS01040,KEGG_Module,-
11051,USA300HOU_RS01050,KEGG_Module,M00239
11052,USA300HOU_RS01050,KEGG_Module,M00439
11053,USA300HOU_RS01055,KEGG_Module,M00239
11054,USA300HOU_RS01060,KEGG_Module,M00239
11055,USA300HOU_RS01065,KEGG_Module,M00239
11056,USA300HOU_RS01070,KEGG_Module,-
11057,USA300HOU_RS01080,KEGG_Module,-
11058,USA300HOU_RS01085,KEGG_Module,-
11059,USA300HOU_RS01090,KEGG_Module,M00194
11060,USA300HOU_RS01090,KEGG_Module,M00196
11061,USA300HOU_RS01090,KEGG_Module,M00197
11062,USA300HOU_RS01090,KEGG_Module,M00200
11063,USA300HOU_RS01090,KEGG_Module,M00201
11064,USA300HOU_RS01090,KEGG_Module,M00206
11065,USA300HOU_RS01090,KEGG_Module,M00207
11066,USA300HOU_RS01090,KEGG_Module,M00491
11067,USA300HOU_RS01090,KEGG_Module,M00602
11068,USA300HOU_RS01090,KEGG_Module,M00605
11069,USA300HOU_RS01090,KEGG_Module,M00606
11070,USA300HOU_RS01095,KEGG_Module,M00207
11071,USA300HOU_RS01095,KEGG_Module,M00491
11072,USA300HOU_RS01095,KEGG_Module,M00599
11073,USA300HOU_RS01100,KEGG_Module,M00491
11074,USA300HOU_RS01105,KEGG_Module,M00491
11075,USA300HOU_RS01110,KEGG_Module,-
11076,USA300HOU_RS01115,KEGG_Module,-
11077,USA300HOU_RS01120,KEGG_Module,-
11078,USA300HOU_RS01125,KEGG_Module,-
11079,USA300HOU_RS01130,KEGG_Module,-
11080,USA300HOU_RS01135,KEGG_Module,M00519
11081,USA300HOU_RS01140,KEGG_Module,M00519
11082,USA300HOU_RS01145,KEGG_Module,M00190
11083,USA300HOU_RS01150,KEGG_Module,-
11084,USA300HOU_RS01155,KEGG_Module,-
11085,USA300HOU_RS01165,KEGG_Module,-
11086,USA300HOU_RS01190,KEGG_Module,M00087
11087,USA300HOU_RS01190,KEGG_Module,M00113
11088,USA300HOU_RS01195,KEGG_Module,M00087
11089,USA300HOU_RS01200,KEGG_Module,M00032
11090,USA300HOU_RS01205,KEGG_Module,M00086
11091,USA300HOU_RS01210,KEGG_Module,-
11092,USA300HOU_RS01215,KEGG_Module,-
11093,USA300HOU_RS01220,KEGG_Module,M00239
11094,USA300HOU_RS01225,KEGG_Module,-
11095,USA300HOU_RS01230,KEGG_Module,-
11096,USA300HOU_RS01235,KEGG_Module,M00538
11097,USA300HOU_RS01245,KEGG_Module,-
11098,USA300HOU_RS01255,KEGG_Module,M00265
11099,USA300HOU_RS01255,KEGG_Module,M00266
11100,USA300HOU_RS01255,KEGG_Module,M00268
11101,USA300HOU_RS01255,KEGG_Module,M00270
11102,USA300HOU_RS01255,KEGG_Module,M00272
11103,USA300HOU_RS01255,KEGG_Module,M00303
11104,USA300HOU_RS01255,KEGG_Module,M00806
11105,USA300HOU_RS01260,KEGG_Module,-
11106,USA300HOU_RS01270,KEGG_Module,-
11107,USA300HOU_RS01275,KEGG_Module,M00279
11108,USA300HOU_RS01280,KEGG_Module,M00279
11109,USA300HOU_RS01285,KEGG_Module,M00279
11110,USA300HOU_RS01290,KEGG_Module,M00014
11111,USA300HOU_RS01295,KEGG_Module,-
11112,USA300HOU_RS01300,KEGG_Module,M00014
11113,USA300HOU_RS01305,KEGG_Module,M00096
11114,USA300HOU_RS01310,KEGG_Module,-
11115,USA300HOU_RS01315,KEGG_Module,-
11116,USA300HOU_RS01320,KEGG_Module,-
11117,USA300HOU_RS01325,KEGG_Module,M00096
11118,USA300HOU_RS01330,KEGG_Module,-
11119,USA300HOU_RS01335,KEGG_Module,-
11120,USA300HOU_RS01340,KEGG_Module,-
11121,USA300HOU_RS01345,KEGG_Module,-
11122,USA300HOU_RS01350,KEGG_Module,M00492
11123,USA300HOU_RS01355,KEGG_Module,M00492
11124,USA300HOU_RS01360,KEGG_Module,-
11125,USA300HOU_RS01365,KEGG_Module,-
11126,USA300HOU_RS01370,KEGG_Module,-
11127,USA300HOU_RS01375,KEGG_Module,M00271
11128,USA300HOU_RS01380,KEGG_Module,-
11129,USA300HOU_RS01390,KEGG_Module,-
11130,USA300HOU_RS01400,KEGG_Module,-
11131,USA300HOU_RS01405,KEGG_Module,-
11132,USA300HOU_RS01410,KEGG_Module,-
11133,USA300HOU_RS01415,KEGG_Module,-
11134,USA300HOU_RS01425,KEGG_Module,-
11135,USA300HOU_RS01430,KEGG_Module,-
11136,USA300HOU_RS01435,KEGG_Module,-
11137,USA300HOU_RS01440,KEGG_Module,-
11138,USA300HOU_RS01445,KEGG_Module,-
11139,USA300HOU_RS01450,KEGG_Module,M00254
11140,USA300HOU_RS01455,KEGG_Module,M00254
11141,USA300HOU_RS01460,KEGG_Module,M00254
11142,USA300HOU_RS01465,KEGG_Module,-
11143,USA300HOU_RS01470,KEGG_Module,-
11144,USA300HOU_RS01475,KEGG_Module,-
11145,USA300HOU_RS01480,KEGG_Module,-
11146,USA300HOU_RS01485,KEGG_Module,-
11147,USA300HOU_RS01490,KEGG_Module,-
11148,USA300HOU_RS01495,KEGG_Module,-
11149,USA300HOU_RS01500,KEGG_Module,-
11150,USA300HOU_RS01505,KEGG_Module,-
11151,USA300HOU_RS01510,KEGG_Module,-
11152,USA300HOU_RS01535,KEGG_Module,-
11153,USA300HOU_RS01540,KEGG_Module,-
11154,USA300HOU_RS01555,KEGG_Module,-
11155,USA300HOU_RS01560,KEGG_Module,-
11156,USA300HOU_RS01565,KEGG_Module,-
11157,USA300HOU_RS01570,KEGG_Module,-
11158,USA300HOU_RS01575,KEGG_Module,-
11159,USA300HOU_RS01585,KEGG_Module,-
11160,USA300HOU_RS01590,KEGG_Module,-
11161,USA300HOU_RS01595,KEGG_Module,-
11162,USA300HOU_RS01600,KEGG_Module,-
11163,USA300HOU_RS01605,KEGG_Module,-
11164,USA300HOU_RS01610,KEGG_Module,-
11165,USA300HOU_RS01615,KEGG_Module,-
11166,USA300HOU_RS01620,KEGG_Module,-
11167,USA300HOU_RS01625,KEGG_Module,-
11168,USA300HOU_RS01630,KEGG_Module,-
11169,USA300HOU_RS01640,KEGG_Module,M00258
11170,USA300HOU_RS01645,KEGG_Module,M00257
11171,USA300HOU_RS01645,KEGG_Module,M00258
11172,USA300HOU_RS01650,KEGG_Module,-
11173,USA300HOU_RS01655,KEGG_Module,-
11174,USA300HOU_RS01660,KEGG_Module,-
11175,USA300HOU_RS01665,KEGG_Module,-
11176,USA300HOU_RS01670,KEGG_Module,-
11177,USA300HOU_RS01675,KEGG_Module,-
11178,USA300HOU_RS01680,KEGG_Module,-
11179,USA300HOU_RS01685,KEGG_Module,-
11180,USA300HOU_RS01690,KEGG_Module,-
11181,USA300HOU_RS01695,KEGG_Module,-
11182,USA300HOU_RS01700,KEGG_Module,M00098
11183,USA300HOU_RS01705,KEGG_Module,-
11184,USA300HOU_RS01710,KEGG_Module,-
11185,USA300HOU_RS01720,KEGG_Module,-
11186,USA300HOU_RS01725,KEGG_Module,M00532
11187,USA300HOU_RS01730,KEGG_Module,-
11188,USA300HOU_RS01735,KEGG_Module,-
11189,USA300HOU_RS01740,KEGG_Module,-
11190,USA300HOU_RS01745,KEGG_Module,-
11191,USA300HOU_RS01750,KEGG_Module,M00283
11192,USA300HOU_RS01750,KEGG_Module,M00550
11193,USA300HOU_RS01755,KEGG_Module,M00283
11194,USA300HOU_RS01755,KEGG_Module,M00550
11195,USA300HOU_RS01760,KEGG_Module,M00283
11196,USA300HOU_RS01760,KEGG_Module,M00550
11197,USA300HOU_RS01765,KEGG_Module,-
11198,USA300HOU_RS01770,KEGG_Module,M00705
11199,USA300HOU_RS01775,KEGG_Module,M00705
11200,USA300HOU_RS01780,KEGG_Module,-
11201,USA300HOU_RS01785,KEGG_Module,-
11202,USA300HOU_RS01790,KEGG_Module,-
11203,USA300HOU_RS01795,KEGG_Module,-
11204,USA300HOU_RS01800,KEGG_Module,-
11205,USA300HOU_RS01805,KEGG_Module,-
11206,USA300HOU_RS01815,KEGG_Module,-
11207,USA300HOU_RS01820,KEGG_Module,-
11208,USA300HOU_RS01825,KEGG_Module,-
11209,USA300HOU_RS01830,KEGG_Module,-
11210,USA300HOU_RS01835,KEGG_Module,M00336
11211,USA300HOU_RS01840,KEGG_Module,M00336
11212,USA300HOU_RS01845,KEGG_Module,-
11213,USA300HOU_RS01850,KEGG_Module,-
11214,USA300HOU_RS01855,KEGG_Module,-
11215,USA300HOU_RS01860,KEGG_Module,M00254
11216,USA300HOU_RS01865,KEGG_Module,-
11217,USA300HOU_RS01870,KEGG_Module,-
11218,USA300HOU_RS01880,KEGG_Module,M00088
11219,USA300HOU_RS01880,KEGG_Module,M00095
11220,USA300HOU_RS01880,KEGG_Module,M00373
11221,USA300HOU_RS01880,KEGG_Module,M00374
11222,USA300HOU_RS01880,KEGG_Module,M00375
11223,USA300HOU_RS01885,KEGG_Module,M00038
11224,USA300HOU_RS01890,KEGG_Module,M00017
11225,USA300HOU_RS01895,KEGG_Module,M00377
11226,USA300HOU_RS01900,KEGG_Module,M00017
11227,USA300HOU_RS01905,KEGG_Module,M00017
11228,USA300HOU_RS01910,KEGG_Module,-
11229,USA300HOU_RS01915,KEGG_Module,-
11230,USA300HOU_RS01920,KEGG_Module,-
11231,USA300HOU_RS01925,KEGG_Module,-
11232,USA300HOU_RS01930,KEGG_Module,-
11233,USA300HOU_RS01935,KEGG_Module,M00178
11234,USA300HOU_RS01940,KEGG_Module,-
11235,USA300HOU_RS01945,KEGG_Module,M00178
11236,USA300HOU_RS01950,KEGG_Module,-
11237,USA300HOU_RS15030,KEGG_Module,-
11238,USA300HOU_RS01960,KEGG_Module,-
11239,USA300HOU_RS01965,KEGG_Module,-
11240,USA300HOU_RS01970,KEGG_Module,-
11241,USA300HOU_RS01975,KEGG_Module,-
11242,USA300HOU_RS01980,KEGG_Module,-
11243,USA300HOU_RS01985,KEGG_Module,-
11244,USA300HOU_RS01995,KEGG_Module,M00001
11245,USA300HOU_RS01995,KEGG_Module,M00002
11246,USA300HOU_RS01995,KEGG_Module,M00003
11247,USA300HOU_RS01995,KEGG_Module,M00122
11248,USA300HOU_RS02000,KEGG_Module,-
11249,USA300HOU_RS02005,KEGG_Module,-
11250,USA300HOU_RS02015,KEGG_Module,-
11251,USA300HOU_RS02020,KEGG_Module,-
11252,USA300HOU_RS02025,KEGG_Module,-
11253,USA300HOU_RS02030,KEGG_Module,-
11254,USA300HOU_RS02040,KEGG_Module,-
11255,USA300HOU_RS02045,KEGG_Module,-
11256,USA300HOU_RS02050,KEGG_Module,-
11257,USA300HOU_RS02055,KEGG_Module,-
11258,USA300HOU_RS02060,KEGG_Module,-
11259,USA300HOU_RS02065,KEGG_Module,M00050
11260,USA300HOU_RS02070,KEGG_Module,M00050
11261,USA300HOU_RS02075,KEGG_Module,-
11262,USA300HOU_RS02080,KEGG_Module,-
11263,USA300HOU_RS02085,KEGG_Module,-
11264,USA300HOU_RS02090,KEGG_Module,-
11265,USA300HOU_RS02095,KEGG_Module,-
11266,USA300HOU_RS02100,KEGG_Module,-
11267,USA300HOU_RS02105,KEGG_Module,-
11268,USA300HOU_RS02110,KEGG_Module,-
11269,USA300HOU_RS02115,KEGG_Module,-
11270,USA300HOU_RS02125,KEGG_Module,-
11271,USA300HOU_RS02130,KEGG_Module,-
11272,USA300HOU_RS02140,KEGG_Module,-
11273,USA300HOU_RS02145,KEGG_Module,-
11274,USA300HOU_RS02150,KEGG_Module,-
11275,USA300HOU_RS02155,KEGG_Module,-
11276,USA300HOU_RS02160,KEGG_Module,-
11277,USA300HOU_RS02170,KEGG_Module,-
11278,USA300HOU_RS02175,KEGG_Module,-
11279,USA300HOU_RS02180,KEGG_Module,-
11280,USA300HOU_RS02185,KEGG_Module,-
11281,USA300HOU_RS02190,KEGG_Module,-
11282,USA300HOU_RS02195,KEGG_Module,-
11283,USA300HOU_RS02200,KEGG_Module,-
11284,USA300HOU_RS02205,KEGG_Module,-
11285,USA300HOU_RS02210,KEGG_Module,-
11286,USA300HOU_RS02215,KEGG_Module,-
11287,USA300HOU_RS02220,KEGG_Module,-
11288,USA300HOU_RS02225,KEGG_Module,-
11289,USA300HOU_RS02230,KEGG_Module,-
11290,USA300HOU_RS02235,KEGG_Module,-
11291,USA300HOU_RS02240,KEGG_Module,-
11292,USA300HOU_RS02245,KEGG_Module,-
11293,USA300HOU_RS02250,KEGG_Module,-
11294,USA300HOU_RS02255,KEGG_Module,-
11295,USA300HOU_RS02265,KEGG_Module,-
11296,USA300HOU_RS02275,KEGG_Module,M00145
11297,USA300HOU_RS02280,KEGG_Module,-
11298,USA300HOU_RS02285,KEGG_Module,-
11299,USA300HOU_RS15055,KEGG_Module,-
11300,USA300HOU_RS02295,KEGG_Module,-
11301,USA300HOU_RS02300,KEGG_Module,-
11302,USA300HOU_RS02310,KEGG_Module,-
11303,USA300HOU_RS02315,KEGG_Module,M00021
11304,USA300HOU_RS02315,KEGG_Module,M00609
11305,USA300HOU_RS02320,KEGG_Module,M00017
11306,USA300HOU_RS02320,KEGG_Module,M00609
11307,USA300HOU_RS02325,KEGG_Module,M00238
11308,USA300HOU_RS02330,KEGG_Module,M00238
11309,USA300HOU_RS02335,KEGG_Module,M00238
11310,USA300HOU_RS02340,KEGG_Module,-
11311,USA300HOU_RS02345,KEGG_Module,-
11312,USA300HOU_RS02350,KEGG_Module,-
11313,USA300HOU_RS02355,KEGG_Module,-
11314,USA300HOU_RS02360,KEGG_Module,-
11315,USA300HOU_RS02365,KEGG_Module,-
11316,USA300HOU_RS02370,KEGG_Module,-
11317,USA300HOU_RS02375,KEGG_Module,-
11318,USA300HOU_RS02380,KEGG_Module,-
11319,USA300HOU_RS02390,KEGG_Module,M00270
11320,USA300HOU_RS02395,KEGG_Module,-
11321,USA300HOU_RS02400,KEGG_Module,-
11322,USA300HOU_RS02410,KEGG_Module,-
11323,USA300HOU_RS02415,KEGG_Module,M00260
11324,USA300HOU_RS02420,KEGG_Module,-
11325,USA300HOU_RS02425,KEGG_Module,-
11326,USA300HOU_RS02450,KEGG_Module,-
11327,USA300HOU_RS02455,KEGG_Module,M00053
11328,USA300HOU_RS02460,KEGG_Module,-
11329,USA300HOU_RS02470,KEGG_Module,M00260
11330,USA300HOU_RS02475,KEGG_Module,-
11331,USA300HOU_RS02480,KEGG_Module,-
11332,USA300HOU_RS02485,KEGG_Module,-
11333,USA300HOU_RS02490,KEGG_Module,-
11334,USA300HOU_RS02495,KEGG_Module,-
11335,USA300HOU_RS02505,KEGG_Module,M00359
11336,USA300HOU_RS02505,KEGG_Module,M00360
11337,USA300HOU_RS02510,KEGG_Module,-
11338,USA300HOU_RS02515,KEGG_Module,-
11339,USA300HOU_RS02520,KEGG_Module,-
11340,USA300HOU_RS02525,KEGG_Module,-
11341,USA300HOU_RS02530,KEGG_Module,M00096
11342,USA300HOU_RS02530,KEGG_Module,M00582
11343,USA300HOU_RS02535,KEGG_Module,-
11344,USA300HOU_RS02540,KEGG_Module,-
11345,USA300HOU_RS02545,KEGG_Module,-
11346,USA300HOU_RS02555,KEGG_Module,M00362
11347,USA300HOU_RS02560,KEGG_Module,M00005
11348,USA300HOU_RS02570,KEGG_Module,M00178
11349,USA300HOU_RS02575,KEGG_Module,-
11350,USA300HOU_RS02580,KEGG_Module,-
11351,USA300HOU_RS02585,KEGG_Module,-
11352,USA300HOU_RS02590,KEGG_Module,-
11353,USA300HOU_RS02595,KEGG_Module,-
11354,USA300HOU_RS02600,KEGG_Module,-
11355,USA300HOU_RS02605,KEGG_Module,-
11356,USA300HOU_RS02610,KEGG_Module,-
11357,USA300HOU_RS02615,KEGG_Module,-
11358,USA300HOU_RS02620,KEGG_Module,M00742
11359,USA300HOU_RS02625,KEGG_Module,-
11360,USA300HOU_RS02630,KEGG_Module,M00021
11361,USA300HOU_RS02635,KEGG_Module,M00126
11362,USA300HOU_RS02635,KEGG_Module,M00841
11363,USA300HOU_RS02640,KEGG_Module,M00126
11364,USA300HOU_RS02640,KEGG_Module,M00840
11365,USA300HOU_RS02645,KEGG_Module,M00126
11366,USA300HOU_RS02645,KEGG_Module,M00841
11367,USA300HOU_RS02655,KEGG_Module,M00359
11368,USA300HOU_RS02655,KEGG_Module,M00360
11369,USA300HOU_RS02725,KEGG_Module,-
11370,USA300HOU_RS02730,KEGG_Module,-
11371,USA300HOU_RS02735,KEGG_Module,-
11372,USA300HOU_RS02740,KEGG_Module,-
11373,USA300HOU_RS02745,KEGG_Module,-
11374,USA300HOU_RS02750,KEGG_Module,-
11375,USA300HOU_RS02755,KEGG_Module,-
11376,USA300HOU_RS02760,KEGG_Module,-
11377,USA300HOU_RS02770,KEGG_Module,-
11378,USA300HOU_RS02775,KEGG_Module,-
11379,USA300HOU_RS02780,KEGG_Module,M00360
11380,USA300HOU_RS02785,KEGG_Module,M00021
11381,USA300HOU_RS02790,KEGG_Module,M00359
11382,USA300HOU_RS02790,KEGG_Module,M00360
11383,USA300HOU_RS02795,KEGG_Module,-
11384,USA300HOU_RS02800,KEGG_Module,-
11385,USA300HOU_RS02805,KEGG_Module,-
11386,USA300HOU_RS02810,KEGG_Module,-
11387,USA300HOU_RS15075,KEGG_Module,M00178
11388,USA300HOU_RS02815,KEGG_Module,M00335
11389,USA300HOU_RS02820,KEGG_Module,-
11390,USA300HOU_RS02825,KEGG_Module,M00178
11391,USA300HOU_RS02825,KEGG_Module,M00179
11392,USA300HOU_RS02830,KEGG_Module,M00178
11393,USA300HOU_RS02830,KEGG_Module,M00179
11394,USA300HOU_RS02835,KEGG_Module,M00178
11395,USA300HOU_RS02835,KEGG_Module,M00179
11396,USA300HOU_RS02840,KEGG_Module,M00178
11397,USA300HOU_RS02845,KEGG_Module,-
11398,USA300HOU_RS02850,KEGG_Module,M00183
