Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX4065849	SRR7146298	2018-05-10 15:28:20	2018-05-10 15:25:42	8143625	1628725000	8143625	200	550		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7146298/SRR7146298.1	Lac R10LB 1a	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP145347	PRJNA470935		470935	SRS3283680	SAMN09103979	simple	1280	Staphylococcus aureus	MRSA Lac RNAseq							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA701927		public	2C416413AD63698BCB6232BE37CE68A3	1C3569C81F66DDAC68249963DF89CDB6		
SRX4106206	SRR7189482	2018-11-19 16:50:14	2018-05-21 12:27:13	75937700	5771265200	0	76	2164		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7189482/SRR7189482.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP148563	PRJNA472336	3	472336	SRS3321999	SAMN09231668	simple	1280	Staphylococcus aureus	GSM3147945							no					GEO	SRA708103		public	22CA37EC7AD8B8A8DF88935913C354BA	5C86BFF351B202272C1F549A85F593BC		
SRX4106207	SRR7189483	2018-11-19 16:50:14	2018-05-21 12:26:32	66574925	5059694300	0	76	1895		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7189483/SRR7189483.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP148563	PRJNA472336	3	472336	SRS3322000	SAMN09231667	simple	1280	Staphylococcus aureus	GSM3147946							no					GEO	SRA708103		public	8AC228C79520ACD2DAE8C9F219535350	BD0522865D71CCFCD05FC2005CBD9117		
SRX4106208	SRR7189484	2018-11-19 16:50:14	2018-05-21 12:26:49	71773641	5454796716	0	76	2047		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7189484/SRR7189484.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP148563	PRJNA472336	3	472336	SRS3322001	SAMN09231666	simple	1280	Staphylococcus aureus	GSM3147947							no					GEO	SRA708103		public	08458CD483A6DE9B8E8F81E2910B7217	A890A9A2A3A1031A15D99A1F9DDDD7F0		
SRX4106209	SRR7189485	2018-11-19 16:50:14	2018-05-21 12:26:44	69287137	5265822412	0	76	1976		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7189485/SRR7189485.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP148563	PRJNA472336	3	472336	SRS3322002	SAMN09231665	simple	1280	Staphylococcus aureus	GSM3147948							no					GEO	SRA708103		public	12AC711AFA147639F8EE08BA1BCEAA7D	9EB1B5B47FBCBD1B19E9B0899A8A378C		
SRX4106210	SRR7189486	2018-11-19 16:50:14	2018-05-21 12:30:47	71691771	5448574596	0	76	2047		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7189486/SRR7189486.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP148563	PRJNA472336	3	472336	SRS3322003	SAMN09231664	simple	1280	Staphylococcus aureus	GSM3147949							no					GEO	SRA708103		public	C8C19EE3A2E65370D40483E7CA34F68E	D5DDD62F7C68FE9E47CEFC526368A88C		
SRX4108277	SRR7191572	2018-05-21 16:00:16	2018-05-23 15:01:05	20955339	1068722289	0	51	256	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7191572/SRR7191572.2	GuaACodY_excess_1	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530368	SAMN07671832	simple	1280	Staphylococcus aureus	GuaACodYexcess							no					GEORGETOWN UNIVERSITY	SRA708265		public	5A54B9F2EB9065AC5A6799AC67EBC159	1F0DACF23BECE0FAEF81C91056CA9ACC		
SRX4108278	SRR7191571	2018-05-21 15:54:11	2018-05-23 15:00:31	14395414	734166114	0	51	176	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7191571/SRR7191571.2	GuaA_excess_1	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530367	SAMN07671831	simple	1280	Staphylococcus aureus	GuaAexcess							no					GEORGETOWN UNIVERSITY	SRA708265		public	7BECE77E10F5C9A0797E2C65C24B64E3	1B03380AF6818581C28CAB7E4A362561		
SRX4108279	SRR7191570	2018-05-21 16:00:16	2018-05-23 15:02:56	17539600	894519600	0	51	218	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7191570/SRR7191570.2	GuaACodY_limitation_1	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530370	SAMN07671830	simple	1280	Staphylococcus aureus	GuaCodYAlimitation							no					GEORGETOWN UNIVERSITY	SRA708265		public	78FFC154439A5E45AFB7BCAB0A671797	47365C51D8A0BF319B25FC923861030C		
SRX4108280	SRR7191569	2018-05-21 16:00:16	2018-05-23 15:01:15	17828872	909272472	0	51	217	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7191569/SRR7191569.2	GuaA_limitation_1	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530369	SAMN07671829	simple	1280	Staphylococcus aureus	GuaAlimitation							no					GEORGETOWN UNIVERSITY	SRA708265		public	47CFA0860F74EE2BA9AC6B3C308024E2	860E59EBCCDF29073504366B4BECCA14		
SRX4112207	SRR7196320	2018-05-23 15:04:18	2018-05-23 15:01:44	19210278	979724178	0	51	233	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7196320/SRR7196320.1	GuaACodY_limitation_2	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530370	SAMN07671830	simple	1280	Staphylococcus aureus	GuaCodYAlimitation							no					GEORGETOWN UNIVERSITY	SRA708265		public	4DFA37B9A6257D3CD67421DE6FA7196F	27AA147BE11A0674FD1355F1EB32C83E		
SRX4112208	SRR7196321	2018-05-23 15:04:18	2018-05-23 15:02:56	20142662	1027275762	0	51	245	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7196321/SRR7196321.1	GuaACodY_limitation_3	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530370	SAMN07671830	simple	1280	Staphylococcus aureus	GuaCodYAlimitation							no					GEORGETOWN UNIVERSITY	SRA708265		public	69CCE5DC2BF0E1C0FC86360C34B76ED4	EE44F05D357FF37CE5017E8969A61E99		
SRX4112209	SRR7196318	2018-05-23 15:04:18	2018-05-23 15:02:51	22120085	1128124335	0	51	269	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7196318/SRR7196318.1	GuaA_limitation_2	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530369	SAMN07671829	simple	1280	Staphylococcus aureus	GuaAlimitation							no					GEORGETOWN UNIVERSITY	SRA708265		public	8F1CC280D08C233921931709F6833DE2	CB4AFD7E2609EDBE6377E34144C1A13A		
SRX4112210	SRR7196319	2018-05-23 15:04:18	2018-05-23 15:01:25	17740864	904784064	0	51	215	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7196319/SRR7196319.1	GuaA_limitation_3	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530369	SAMN07671829	simple	1280	Staphylococcus aureus	GuaAlimitation							no					GEORGETOWN UNIVERSITY	SRA708265		public	1EE72F7696074D6FADCD8FC02EED4314	07875458AB7BDC0B41014B3B5FE9E937		
SRX4112211	SRR7196316	2018-05-23 15:04:18	2018-05-23 15:01:44	23199686	1183183986	0	51	283	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7196316/SRR7196316.1	GuaACodY_excess_2	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530368	SAMN07671832	simple	1280	Staphylococcus aureus	GuaACodYexcess							no					GEORGETOWN UNIVERSITY	SRA708265		public	93CEDC051259EA433FEDE1A9E430D20A	072D52A8A70EBBFEC697932205E2A31F		
SRX4112212	SRR7196317	2018-05-23 15:04:18	2018-05-23 15:01:42	19210945	979758195	0	51	236	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7196317/SRR7196317.1	GuaACodY_excess_3	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530368	SAMN07671832	simple	1280	Staphylococcus aureus	GuaACodYexcess							no					GEORGETOWN UNIVERSITY	SRA708265		public	45E11A7DDC3B2E7F7D847B15409989B8	8638FD822B4C03F0BAB2A58227043251		
SRX4112213	SRR7196314	2018-05-23 15:04:19	2018-05-23 15:02:36	13788995	703238745	0	51	168	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7196314/SRR7196314.1	GuaA_excess_2	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530367	SAMN07671831	simple	1280	Staphylococcus aureus	GuaAexcess							no					GEORGETOWN UNIVERSITY	SRA708265		public	C6DEB6E63215A7B917AA090CEAF62EF6	DEB012E105172C7860CA969B4B825C42		
SRX4112214	SRR7196315	2018-05-23 15:03:12	2018-05-23 15:00:40	14881885	758976135	0	51	181	JTJK01	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7196315/SRR7196315.1	GuaA_excess_3	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP118519	PRJNA407963		407963	SRS2530367	SAMN07671831	simple	1280	Staphylococcus aureus	GuaAexcess							no					GEORGETOWN UNIVERSITY	SRA708265		public	14990A007E168F09BC683A79C54CE124	BC1DC530B525EE486B5FF2F5AFE4BDD7		
SRX4112964	SRR7203896	2018-05-23 16:38:13	2018-05-23 16:33:41	10522950	2125635900	10522950	202	792		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203896/SRR7203896.1	S.aureus TCH1516 CAMHB Preculture Replicate 4a	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	6749474D7A8F967A77DBEEDFCE00E720	37683A27F109F6389DC6A2A918ED1A5B		
SRX4112965	SRR7203895	2018-05-23 16:38:13	2018-05-23 16:34:11	11482520	2319469040	11482520	202	853		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203895/SRR7203895.1	S.aureus TCH1516 CAMHB Preculture  Replicate 3a	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	4996F077E71DC2B526CFC4B593C1E031	EC6A91737CAA49051F262056AFF50537		
SRX4112966	SRR7203894	2018-05-23 16:38:13	2018-05-23 16:33:50	9980128	2015985856	9980128	202	734		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203894/SRR7203894.1	S.aureus TCH1516 CAMHB + 0.0625ug/mL Nafcillin   Replicate 3a	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	E3B6BE7B81FC5A12E7C69607047A85FD	7F48B38A63F8EB3691B6D9D19B0F77C0		
SRX4112967	SRR7203893	2018-05-23 16:38:13	2018-05-23 16:35:50	9157200	1849754400	9157200	202	680		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203893/SRR7203893.1	S.aureus TCH1516 CAMHB + 0.0625ug/mL Nafcillin   Replicate 3b	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	C28E04CA068BAA05DDBFF542D85AFCAE	79813596DAE022F64262BA9EB6F36991		
SRX4112968	SRR7203892	2018-05-23 16:38:13	2018-05-23 16:34:52	12601512	2545505424	12601512	202	922		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203892/SRR7203892.1	S.aureus TCH1516 CAMHB + 1.0ug/mL Nafcillin   Replicate 3a	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	FC277AB83E7E357579592954BF2163AE	1881DE0261CB86865A1872D6FD8553E7		
SRX4112969	SRR7203891	2018-05-23 16:36:13	2018-05-23 16:32:22	8444071	1705702342	8444071	202	651		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203891/SRR7203891.1	S.aureus TCH1516 CAMHB + 0.5ug/mL Nafcillin   Replicate 2a	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	AF94F42E440A99FBD191ED9A4DD95CB1	47D52222888A49540F4E868ED925B290		
SRX4112970	SRR7203890	2018-05-23 16:38:13	2018-05-23 16:34:08	10531230	2127308460	10531230	202	822		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203890/SRR7203890.1	S.aureus TCH1516 CAMHB + 0.5ug/mL Nafcillin   Replicate 2b	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	CB2621389CF710A907138D64BB72FC36	2E66B9F694EA27EB9F329E5045EFE3EB		
SRX4112971	SRR7203889	2018-05-23 16:38:13	2018-05-23 16:33:48	10327855	2086226710	10327855	202	776		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203889/SRR7203889.1	S.aureus TCH1516 CAMHB + 1.0ug/mL Nafcillin   Replicate 2a	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	F78A5F3C7C5ECB5A816080EA9A73D580	6AF4BF0BD67873CD7DFD6CD0E63E501A		
SRX4112972	SRR7203888	2018-05-23 16:38:13	2018-05-23 16:34:06	10583911	2137950022	10583911	202	797		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203888/SRR7203888.1	S.aureus TCH1516 CAMHB + 1.0ug/mL Nafcillin   Replicate 2b	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	A81B5FED4BB1EE0E23E26BF421195774	A3E80A0FC26D91740EDC5AD0DA08CAB1		
SRX4112973	SRR7203887	2018-05-23 16:36:13	2018-05-23 16:33:15	10434498	1656022664	5961766	158	599		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203887/SRR7203887.1	S.aureus TCH1516 CAMHB   Replicate 2a	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	36AB98C33C4EE1B62E723B66A0C77AC1	C2821DFC1C8428FCCB4A9A2868783262		
SRX4112974	SRR7203886	2018-05-23 16:46:13	2018-05-23 16:41:37	10278265	2076209530	10278265	202	772		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203886/SRR7203886.1	S.aureus TCH1516 CAMHB   Replicate 2b	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	C49DCAB030F9161D3C036767F25A9513	91FD5B4C4059F44963BE02B0B41266D9		
SRX4112975	SRR7203885	2018-05-23 16:36:13	2018-05-23 16:32:14	10187278	1168161354	1378676	114	456		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203885/SRR7203885.1	S.aureus TCH1516 CAMHB + 0.0625ug/mL Nafcillin   Replicate 2a	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	67448B19AB37AF620AB92436217D5F2A	04AAD024448DF5F66EBD4E194A01DB08		
SRX4112976	SRR7203884	2018-05-23 16:38:13	2018-05-23 16:34:18	9574104	1933969008	9574104	202	720		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203884/SRR7203884.1	S.aureus TCH1516 CAMHB + 0.0625ug/mL Nafcillin   Replicate 2b	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	5B37EB4838000A4E36324B616B716611	3EDA1B4D24A1CCA331EAB41AED203F30		
SRX4112977	SRR7203883	2018-05-23 16:36:13	2018-05-23 16:32:37	9444028	1907693656	9444028	202	695		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203883/SRR7203883.1	S.aureus TCH1516 CAMHB + 0.5ug/mL Nafcillin   Replicate 3a	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	754298FDB255E8A6443D4C75039885F5	C26743E88FA6CCED9FDFBBB51761D39E		
SRX4112978	SRR7203882	2018-05-23 16:36:13	2018-05-23 16:33:28	11742271	2371938742	11742271	202	854		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203882/SRR7203882.1	S.aureus TCH1516 CAMHB   Replicate 3a	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	DA5CC1509C97CF7619E05546D290193E	7E9743B61147AB5E636042B8CBB349C8		
SRX4112979	SRR7203881	2018-05-23 16:36:13	2018-05-23 16:32:28	8932554	1804375908	8932554	202	668		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203881/SRR7203881.1	S.aureus TCH1516 CAMHB   Replicate 3b	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	DC10462C51AD1385C77FDFB4090B97CC	EC14FF496CA89B19E4A9A22011956F05		
SRX4112980	SRR7203880	2018-05-23 16:36:13	2018-05-23 16:32:48	9454898	1909889396	9454898	202	704		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7203880/SRR7203880.1	S.aureus TCH1516 CAMHB + 0.5ug/mL Nafcillin   Replicate 3b	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP127172	PRJNA422941		422941	SRS2770989	SAMN08200716	simple	1280	Staphylococcus aureus	S.aureus TCH1516							no					UNIVERSITY OF CALIFORNIA- SAN DIEGO	SRA704728		public	BCBE057F1790E975B1E5B74E32AFBC20	B458489F409540CD8B5A1D5482081D9E		
SRX4240209	SRR7367260	2018-06-21 16:00:24	2018-06-19 16:21:11	14222732	4266819600	14222732	300	1435		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7367260/SRR7367260.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP150865	PRJNA476780	3	476780	SRS3436179	SAMN09456464	simple	1280	Staphylococcus aureus	GSM3204659							no					GEO	SRA724798		public	D95CC0DF9579E0B103E0C52AC55CAFC3	0813B8754EFDB80991065A8A6D888BD2		
SRX4240210	SRR7367261	2018-06-21 16:00:24	2018-06-19 16:26:19	16278368	4803546517	16278368	295	1667		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7367261/SRR7367261.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP150865	PRJNA476780	3	476780	SRS3436174	SAMN09456463	simple	1280	Staphylococcus aureus	GSM3204660							no					GEO	SRA724798		public	F28F312F5907C7796FE16731EDBA2C20	CD0B84ADD05AF81AF2463035B68DC50A		
SRX4415823	SRR7549676	2018-07-23 01:55:11	2018-07-23 01:46:25	56036337	16810901100	56036337	300	6867		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7549676/SRR7549676.1	A	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 3000	SRP154796	PRJNA482166		482166	SRS3569000	SAMN09699157	simple	1280	Staphylococcus aureus	S. aureus FAHGMU10071							no					SOUTH CHINA UNIVERSITY OF TECHNOLOGY	SRA743542		public	F230A84589DDA9583E6C552EF405FE91	F7C084061464F0F3223A62FD30C1DB51		
SRX4415824	SRR7549675	2018-07-23 01:40:11	2018-07-23 01:32:05	59451904	17835571200	59451904	300	7035		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7549675/SRR7549675.1	C	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 3000	SRP154796	PRJNA482166		482166	SRS3569000	SAMN09699157	simple	1280	Staphylococcus aureus	S. aureus FAHGMU10071							no					SOUTH CHINA UNIVERSITY OF TECHNOLOGY	SRA743542		public	E3D4A30914C629C780979894299CA986	7C468F7CE47204748CCBF2891BDD4E67		
SRX4498272	SRR7634551;SRR7634552;SRR7634553;SRR7634554;SRR7634555;SRR7634556;SRR7634557;SRR7634558	2018-09-25 17:55:17	2018-08-01 17:12:03	1739839	245317299	0	141	129		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7634558/SRR7634558.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP156051	PRJNA484009		484009	SRS3619174	SAMN09755751	simple	1280	Staphylococcus aureus	GSM3317284							no					GEO	SRA750015		public	6DCA1038FDE16111DA99BCF0468C257B	22FA185F76D6E5F9DBF20BF397F69CC0		
SRX4498273	SRR7634559;SRR7634560;SRR7634561;SRR7634562;SRR7634563;SRR7634564;SRR7634565;SRR7634566	2018-09-25 17:55:17	2018-08-01 17:11:29	1077870	151979670	0	141	81		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7634566/SRR7634566.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP156051	PRJNA484009		484009	SRS3619175	SAMN09755773	simple	1280	Staphylococcus aureus	GSM3317285							no					GEO	SRA750015		public	C7B098FA59EB096C755A704F35DFA274	B62A5EFD8AE04850AF646C076B00BD3F		
