	BioProject	BioSample	Body_Site	Replicate	Title	Media	Condition	Growth Phase	Isolate	Growth Rate	OD-600	Genetic Changes; Name	NOTES	Reference	InsertDev	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	LibraryStrategy	Manual Strain	Unnamed: 23	Model	Platform	Project	ProjectID	ReleaseDate	Run	SRAStudy	Sample	ScientificName	Submission	TaxID	class_tax_id	species	species_tax_id	strain_tax_id	R1	R2	Swift	Treatment	full_name	passed_fastqc	passed_global_correlation	passed_number_replicates	passed_reads_mapped_to_CDS	passed_similar_replicates	condition_name	project_name	reference_condition	CenterName	ReferenceGenome	Notes	SRA ID	Biosample	GEO Series	GEO Sample	PMID
SRX5014564	PRJNA470935	SAMN09103979		3.0	First S. aureus ICA model	RPMI+10%LB	Control	Exponential	LAC		0.3701	WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		470935.0	11/15/2018 20:29	SRR8195187	SRP145347	SRS3283680	Staphylococcus aureus	SRA810259	1280.0			1208.0							True	True		True												
SRX5014568	PRJNA470935	SAMN09103979		3.0	First S. aureus ICA model	RPMI+10%LB	0.1ug/mL Nafcillin	Exponential	LAC		0.3367	WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		470935.0	11/15/2018 20:35	SRR8195189	SRP145347	SRS3283680	Staphylococcus aureus	SRA810259	1280.0			1208.0							True	True		True												
SRX5014569	PRJNA470935	SAMN09103979		1.0	First S. aureus ICA model	CA-MHB	1.0ug/mL Nafcillin	Exponential	LAC		0.4272	WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		470935.0	11/15/2018 19:36	SRR8195194	SRP145347	SRS3283680	Staphylococcus aureus	SRA810259	1280.0			1208.0							True	True		True												
SRX5014570	PRJNA470935	SAMN09103979		1.0	First S. aureus ICA model	CA-MHB	0.5ug/mL Nafcillin	Exponential	LAC		0.6357	WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		470935.0	12/19/2017 20:41	SRR6391833	SRP145347	SRS2770989	Staphylococcus aureus	SRA640310	1280.0			1208.0							True	True		True												
SRX5014574	PRJNA470935	SAMN09103979		1.0	First S. aureus ICA model	CA-MHB	Control	Exponential	LAC		0.7946	WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		470935.0	12/19/2017 20:41	SRR6391835	SRP145347	SRS2770989	Staphylococcus aureus	SRA640310	1280.0			1208.0							True	True		True												
SRX5014577	PRJNA470935	SAMN09103979		1.0	First S. aureus ICA model	CA-MHB	0.0625ug/mL Nafcillin	Exponential	LAC		0.6237	WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		470935.0	12/19/2017 20:41	SRR6391842	SRP145347	SRS2770989	Staphylococcus aureus	SRA640310	1280.0			1208.0							True	True		True												
SRX5014579	PRJNA470935	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		470935.0	2018-11-15 18:41:12	SRR8195172	SRP145347	SRS3283680	Staphylococcus aureus	SRA810259	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5014581	PRJNA470935	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		470935.0	2018-11-15 20:29:23	SRR8195170	SRP145347	SRS3283680	Staphylococcus aureus	SRA810259	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5014583	PRJNA470935	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		470935.0	2018-11-15 20:14:14	SRR8195168	SRP145347	SRS3283680	Staphylococcus aureus	SRA810259	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5014587	PRJNA470935	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		470935.0	2018-11-15 20:14:14	SRR8195164	SRP145347	SRS3283680	Staphylococcus aureus	SRA810259	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5014588	PRJNA470935	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		470935.0	2018-11-15 20:14:14	SRR8195163	SRP145347	SRS3283680	Staphylococcus aureus	SRA810259	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX502154	PRJNA242859	SAMN02709622				BHI	exponential		LAC			WT	PMID: 26717500		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina Genome Analyzer IIx	ILLUMINA		242859.0	1/6/2015 17:34	SRR1206344;SRR1206345	SRP040657	SRS583130	Staphylococcus aureus	SRA149649	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEO							
SRX502155	PRJNA242859	SAMN02709625				BHI	stationary		LAC			WT	PMID: 26717500		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina Genome Analyzer IIx	ILLUMINA		242859.0	1/6/2015 17:34	SRR1206346;SRR1206347	SRP040657	SRS583131	Staphylococcus aureus	SRA149649	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO							
SRX502158	PRJNA242859	SAMN02709626				SNM	exponential		LAC			WT	PMID: 26717500		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina Genome Analyzer IIx	ILLUMINA		242859.0	1/6/2015 17:34	SRR1206352;SRR1206353	SRP040657	SRS583134	Staphylococcus aureus	SRA149649	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		True					GEO							
SRX5233212	PRJNA514046	SAMN10719466							LAC				LAC;PurR LOF; PMID: 30770821		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina MiSeq	ILLUMINA		514046.0	2/27/2019 16:31	SRR8424702	SRP178123	SRS4236638	Staphylococcus aureus	SRA832361	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEO							
SRX5233213	PRJNA514046	SAMN10719465							LAC				LAC;PurR LOF; PMID: 30770821		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina MiSeq	ILLUMINA		514046.0	2/27/2019 16:31	SRR8424703	SRP178123	SRS4236639	Staphylococcus aureus	SRA832361	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEO							
SRX5233214	PRJNA514046	SAMN10719464							LAC				LAC;PurR LOF; PMID: 30770821		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina MiSeq	ILLUMINA		514046.0	2/27/2019 16:31	SRR8424704	SRP178123	SRS4236640	Staphylococcus aureus	SRA832361	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEO							
SRX5233215	PRJNA514046	SAMN10719463							LAC				LAC;PurR LOF; PMID: 30770821		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina MiSeq	ILLUMINA		514046.0	2/27/2019 16:31	SRR8424705	SRP178123	SRS4236641	Staphylococcus aureus	SRA832361	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEO							
SRX5233216	PRJNA514046	SAMN10719462							LAC				LAC;PurR LOF; PMID: 30770821		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina MiSeq	ILLUMINA		514046.0	2/27/2019 16:31	SRR8424706	SRP178123	SRS4236642	Staphylococcus aureus	SRA832361	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEO							
SRX5233217	PRJNA514046	SAMN10719461							LAC				LAC;PurR LOF; PMID: 30770821		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina MiSeq	ILLUMINA		514046.0	2/27/2019 16:31	SRR8424707	SRP178123	SRS4236643	Staphylococcus aureus	SRA832361	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEO							
SRX5299657	PRJNA517434	SAMN10830413							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		517434.0	2/4/2019 16:49	SRR8495142	SRP182661	SRS4298613	Staphylococcus aureus subsp. aureus USA300	SRA840280	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5299658	PRJNA517434	SAMN10830411							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		517434.0	2/4/2019 16:49	SRR8495143	SRP182661	SRS4298614	Staphylococcus aureus subsp. aureus USA300	SRA840280	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5299659	PRJNA517434	SAMN10830410							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		517434.0	2/4/2019 16:49	SRR8495144	SRP182661	SRS4298615	Staphylococcus aureus subsp. aureus USA300	SRA840280	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5299660	PRJNA517434	SAMN10830408							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		517434.0	2/4/2019 16:49	SRR8495145	SRP182661	SRS4298616	Staphylococcus aureus subsp. aureus USA300	SRA840280	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5299661	PRJNA517434	SAMN10830406							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		517434.0	2/4/2019 16:49	SRR8495146	SRP182661	SRS4298617	Staphylococcus aureus subsp. aureus USA300	SRA840280	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5299662	PRJNA517434	SAMN10830404							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		517434.0	2/4/2019 16:49	SRR8495147	SRP182661	SRS4298618	Staphylococcus aureus subsp. aureus USA300	SRA840280	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5299663	PRJNA517434	SAMN10830403							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		517434.0	2/4/2019 16:49	SRR8495148	SRP182661	SRS4298619	Staphylococcus aureus subsp. aureus USA300	SRA840280	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5299664	PRJNA517434	SAMN10830401							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		517434.0	2/4/2019 16:49	SRR8495149	SRP182661	SRS4298620	Staphylococcus aureus subsp. aureus USA300	SRA840280	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5299665	PRJNA517434	SAMN10830400							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		517434.0	2/4/2019 16:49	SRR8495150	SRP182661	SRS4298621	Staphylococcus aureus subsp. aureus USA300	SRA840280	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5505131	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710739	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505132	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710738	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505133	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710737	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505134	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710736	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505135	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710734	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505136	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710733	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505137	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710732	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505138	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710735	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505139	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710731	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505140	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710730	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505141	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710729	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505142	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710728	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505143	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710727	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5505144	PRJNA526539	SAMN09103979							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526539.0	2019-03-12 02:04:33	SRR8710726	SRP188138	SRS3283680	Staphylococcus aureus	SRA858631	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX5797722	PRJNA541320	SAMN11582919							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		541320.0	5/7/2019 15:38	SRR9019614	SRP195622	SRS4728856	Staphylococcus aureus subsp. aureus USA300	SRA883326	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5797723	PRJNA541320	SAMN11582918							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		541320.0	5/7/2019 15:38	SRR9019615	SRP195622	SRS4728857	Staphylococcus aureus subsp. aureus USA300	SRA883326	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5797724	PRJNA541320	SAMN11582917							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		541320.0	5/7/2019 15:38	SRR9019616	SRP195622	SRS4728858	Staphylococcus aureus subsp. aureus USA300	SRA883326	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5797725	PRJNA541320	SAMN11582916							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		541320.0	5/7/2019 15:38	SRR9019617	SRP195622	SRS4728859	Staphylococcus aureus subsp. aureus USA300	SRA883326	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5797726	PRJNA541320	SAMN11582915							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		541320.0	5/7/2019 15:38	SRR9019618	SRP195622	SRS4728860	Staphylococcus aureus subsp. aureus USA300	SRA883326	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5797727	PRJNA541320	SAMN11582914							LAC						0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2000	ILLUMINA		541320.0	5/7/2019 15:38	SRR9019619	SRP195622	SRS4728861	Staphylococcus aureus subsp. aureus USA300	SRA883326	367830.0	91061.0	Staphylococcus aureus	1280.0	367830.0						True	True		True					GEO							
SRX5806783	PRJNA541911	SAMN11604593			Effect of arlRS KO	TSB		Stationary	AH1263		1.5	WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 2500	ILLUMINA		541911.0	2020-04-29 16:34:09	SRR9029358	SRP197080	SRS4736253	Staphylococcus aureus subsp. aureus USA300	SRA884199	91061.0	91061.0	Staphylococcus aureus	1280.0	367830.0			False			True	True		True		Control		Control		LAC						
SRX5806784	PRJNA541911	SAMN11604592			Effect of arlRS KO	TSB		Stationary	AH1263		1.5	WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 2500	ILLUMINA		541911.0	2020-04-29 16:34:09	SRR9029359	SRP197080	SRS4736254	Staphylococcus aureus subsp. aureus USA300	SRA884199	91061.0	91061.0	Staphylococcus aureus	1280.0	367830.0			False			True	True		True		Control		Control		LAC						
SRX5806785	PRJNA541911	SAMN11604591			Effect of arlRS KO	TSB		Stationary	AH1263		1.5	WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 2500	ILLUMINA		541911.0	2020-04-29 16:34:09	SRR9029360	SRP197080	SRS4736255	Staphylococcus aureus subsp. aureus USA300	SRA884199	91061.0	91061.0	Staphylococcus aureus	1280.0	367830.0			False			True	True		True		Control		Control		LAC						
SRX5806786	PRJNA541911	SAMN11604590			Effect of arlRS KO	TSB		Stationary	AH1263		1.5	Delta-arlRS			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 2500	ILLUMINA		541911.0	2020-04-29 16:34:10	SRR9029361	SRP197080	SRS4736256	Staphylococcus aureus subsp. aureus USA300	SRA884199	91061.0	91061.0	Staphylococcus aureus	1280.0	367830.0			False			True	True		True		KO		Control		LAC						
SRX5806787	PRJNA541911	SAMN11604589			Effect of arlRS KO	TSB		Stationary	AH1263		1.5	Delta-arlRS			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 2500	ILLUMINA		541911.0	2020-04-29 16:34:10	SRR9029362	SRP197080	SRS4736257	Staphylococcus aureus subsp. aureus USA300	SRA884199	91061.0	91061.0	Staphylococcus aureus	1280.0	367830.0			False			True	True		True		KO		Control		LAC						
SRX5806788	PRJNA541911	SAMN11604588			Effect of arlRS KO	TSB		Stationary	AH1263		1.5	Delta-arlRS			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 2500	ILLUMINA		541911.0	2020-04-29 16:34:10	SRR9029363	SRP197080	SRS4736258	Staphylococcus aureus subsp. aureus USA300	SRA884199	91061.0	91061.0	Staphylococcus aureus	1280.0	367830.0			False			True	True		True		KO		Control		LAC						
SRX6877996	PRJNA573047	SAMN12797082							LAC				AH1263		0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	USA300		NextSeq 500	ILLUMINA		573047.0	10/9/2019 0:40	SRR10152598	SRP222773	SRS5413778	Staphylococcus aureus	SRA965416	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEORGIA INSTITUTE OF TECHNOLOGY							
SRX6877997	PRJNA573047	SAMN12797083							LAC				AH1263		0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	USA300		NextSeq 500	ILLUMINA		573047.0	10/9/2019 0:40	SRR10152597	SRP222773	SRS5413779	Staphylococcus aureus	SRA965416	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEORGIA INSTITUTE OF TECHNOLOGY							
SRX6877998	PRJNA573047	SAMN12797092							LAC				AH1263		0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	USA300		NextSeq 500	ILLUMINA		573047.0	10/9/2019 0:40	SRR10152596	SRP222773	SRS5413780	Staphylococcus aureus	SRA965416	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEORGIA INSTITUTE OF TECHNOLOGY							
SRX6877999	PRJNA573047	SAMN12797093							LAC				AH1263		0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	USA300		NextSeq 500	ILLUMINA		573047.0	10/9/2019 0:40	SRR10152595	SRP222773	SRS5413781	Staphylococcus aureus	SRA965416	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEORGIA INSTITUTE OF TECHNOLOGY							
SRX6878000	PRJNA573047	SAMN12797094							LAC				AH1263		0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	USA300		NextSeq 500	ILLUMINA		573047.0	10/9/2019 0:40	SRR10152594	SRP222773	SRS5413782	Staphylococcus aureus	SRA965416	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEORGIA INSTITUTE OF TECHNOLOGY							
SRX6878001	PRJNA573047	SAMN12797095							LAC				AH1263		0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	USA300		NextSeq 500	ILLUMINA		573047.0	10/9/2019 0:40	SRR10152593	SRP222773	SRS5413783	Staphylococcus aureus	SRA965416	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEORGIA INSTITUTE OF TECHNOLOGY							
SRX6878002	PRJNA573047	SAMN12797096							LAC				AH1263		0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	USA300		NextSeq 500	ILLUMINA		573047.0	10/9/2019 0:40	SRR10152592	SRP222773	SRS5413784	Staphylococcus aureus	SRA965416	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEORGIA INSTITUTE OF TECHNOLOGY							
SRX6878003	PRJNA573047	SAMN12797097							LAC				AH1263		0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	USA300		NextSeq 500	ILLUMINA		573047.0	10/9/2019 0:40	SRR10152591	SRP222773	SRS5413785	Staphylococcus aureus	SRA965416	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEORGIA INSTITUTE OF TECHNOLOGY							
SRX6878004	PRJNA573047	SAMN12797098							LAC				AH1263		0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	USA300		NextSeq 500	ILLUMINA		573047.0	10/9/2019 0:40	SRR10152590	SRP222773	SRS5413786	Staphylococcus aureus	SRA965416	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEORGIA INSTITUTE OF TECHNOLOGY							
SRX6878005	PRJNA573047	SAMN12797099							LAC				AH1263		0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	USA300		NextSeq 500	ILLUMINA		573047.0	10/9/2019 0:40	SRR10152589	SRP222773	SRS5413787	Staphylococcus aureus	SRA965416	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		False					GEORGIA INSTITUTE OF TECHNOLOGY							
